Freq(Hz), SPL(dB)
1642.916107, 111.229
1643.252563, 111.232
1643.589020, 111.235
1643.925476, 111.238
1644.261932, 111.241
1644.598389, 111.244
1644.934845, 111.248
1645.271301, 111.250
1645.607758, 111.253
1645.944214, 111.256
1646.280670, 111.259
1646.617126, 111.263
1646.953583, 111.266
1647.290039, 111.270
1647.626495, 111.273
1647.962952, 111.276
1648.299408, 111.280
1648.635864, 111.284
1648.972321, 111.288
1649.308777, 111.292
1649.645233, 111.294
1649.981689, 111.297
1650.318146, 111.298
1650.654602, 111.301
1650.991058, 111.304
1651.327515, 111.308
1651.663971, 111.312
1652.000427, 111.316
1652.336884, 111.318
1652.673340, 111.320
1653.009796, 111.321
1653.346252, 111.324
1653.682709, 111.328
1654.019165, 111.333
1654.355621, 111.338
1654.692078, 111.344
1655.028534, 111.348
1655.364990, 111.350
1655.701447, 111.352
1656.037903, 111.354
1656.374359, 111.357
1656.710815, 111.360
1657.047272, 111.363
1657.383728, 111.367
1657.720184, 111.371
1658.056641, 111.374
1658.393097, 111.378
1658.729553, 111.382
1659.066010, 111.385
1659.402466, 111.389
1659.738922, 111.392
1660.075378, 111.395
1660.411835, 111.398
1660.748291, 111.402
1661.084747, 111.405
1661.421204, 111.408
1661.757660, 111.412
1662.094116, 111.416
1662.430573, 111.420
1662.767029, 111.423
1663.103485, 111.427
1663.439941, 111.430
1663.776398, 111.433
1664.112854, 111.436
1664.449310, 111.440
1664.785767, 111.443
1665.122223, 111.447
1665.458679, 111.451
1665.795135, 111.454
1666.131592, 111.458
1666.468048, 111.462
1666.804504, 111.466
1667.140961, 111.470
1667.477417, 111.475
1667.813873, 111.479
1668.150330, 111.482
1668.486786, 111.486
1668.823242, 111.489
1669.159698, 111.493
1669.496155, 111.496
1669.832611, 111.501
1670.169067, 111.505
1670.505524, 111.508
1670.841980, 111.511
1671.178436, 111.514
1671.514893, 111.518
1671.851349, 111.521
1672.187805, 111.525
1672.524261, 111.530
1672.860718, 111.534
1673.197174, 111.538
1673.533630, 111.542
1673.870087, 111.545
1674.206543, 111.549
1674.542999, 111.552
1674.879456, 111.555
1675.215912, 111.558
1675.552368, 111.562
1675.888824, 111.566
1676.225281, 111.570
1676.561737, 111.574
1676.898193, 111.579
1677.234650, 111.583
1677.571106, 111.587
1677.907562, 111.591
1678.244019, 111.595
1678.580475, 111.599
1678.916931, 111.602
1679.253387, 111.606
1679.589844, 111.609
1679.926300, 111.613
1680.262756, 111.617
1680.599213, 111.621
1680.935669, 111.625
1681.272125, 111.629
1681.608582, 111.633
1681.945038, 111.637
1682.281494, 111.641
1682.617950, 111.644
1682.954407, 111.647
1683.290863, 111.650
1683.627319, 111.654
1683.963776, 111.657
1684.300232, 111.661
1684.636688, 111.665
1684.973145, 111.669
1685.309601, 111.673
1685.646057, 111.677
1685.982513, 111.681
1686.318970, 111.685
1686.655426, 111.689
1686.991882, 111.692
1687.328339, 111.695
1687.664795, 111.697
1688.001251, 111.701
1688.337708, 111.704
1688.674164, 111.709
1689.010620, 111.713
1689.347076, 111.717
1689.683533, 111.721
1690.019989, 111.725
1690.356445, 111.728
1690.692902, 111.731
1691.029358, 111.734
1691.365814, 111.737
1691.702271, 111.741
1692.038727, 111.744
1692.375183, 111.748
1692.711639, 111.752
1693.048096, 111.756
1693.384552, 111.759
1693.721008, 111.763
1694.057465, 111.766
1694.393921, 111.769
1694.730377, 111.772
1695.066833, 111.775
1695.403290, 111.778
1695.739746, 111.781
1696.076202, 111.785
1696.412659, 111.788
1696.749115, 111.792
1697.085571, 111.795
1697.422028, 111.799
1697.758484, 111.803
1698.094940, 111.806
1698.431396, 111.809
1698.767853, 111.812
1699.104309, 111.815
1699.440765, 111.818
1699.777222, 111.822
1700.113678, 111.826
1700.450134, 111.830
1700.786591, 111.833
1701.123047, 111.837
1701.459503, 111.840
1701.795959, 111.843
1702.132416, 111.846
1702.468872, 111.849
1702.805328, 111.852
1703.141785, 111.855
1703.478241, 111.859
1703.814697, 111.863
1704.151154, 111.867
1704.487610, 111.871
1704.824066, 111.875
1705.160522, 111.879
1705.496979, 111.882
1705.833435, 111.884
1706.169891, 111.887
1706.506348, 111.889
1706.842804, 111.892
1707.179260, 111.894
1707.515717, 111.898
1707.852173, 111.901
1708.188629, 111.905
1708.525085, 111.910
1708.861542, 111.914
1709.197998, 111.918
1709.534454, 111.921
1709.870911, 111.923
1710.207367, 111.926
1710.543823, 111.929
1710.880280, 111.932
1711.216736, 111.935
1711.553192, 111.939
1711.889648, 111.942
1712.226105, 111.945
1712.562561, 111.947
1712.899017, 111.951
1713.235474, 111.954
1713.571930, 111.959
1713.908386, 111.963
1714.244843, 111.967
1714.581299, 111.970
1714.917755, 111.973
1715.254211, 111.976
1715.590668, 111.980
1715.927124, 111.984
1716.263580, 111.988
1716.600037, 111.992
1716.936493, 111.995
1717.272949, 111.997
1717.609406, 112.000
1717.945862, 112.003
1718.282318, 112.006
1718.618774, 112.010
1718.955231, 112.014
1719.291687, 112.018
1719.628143, 112.022
1719.964600, 112.025
1720.301056, 112.028
1720.637512, 112.030
1720.973969, 112.033
1721.310425, 112.036
1721.646881, 112.040
1721.983337, 112.043
1722.319794, 112.047
1722.656250, 112.051
1722.992706, 112.054
1723.329163, 112.058
1723.665619, 112.062
1724.002075, 112.065
1724.338531, 112.068
1724.674988, 112.071
1725.011444, 112.075
1725.347900, 112.078
1725.684357, 112.081
1726.020813, 112.085
1726.357269, 112.088
1726.693726, 112.091
1727.030182, 112.094
1727.366638, 112.098
1727.703094, 112.101
1728.039551, 112.105
1728.376007, 112.108
1728.712463, 112.112
1729.048920, 112.116
1729.385376, 112.119
1729.721832, 112.122
1730.058289, 112.125
1730.394745, 112.129
1730.731201, 112.132
1731.067657, 112.136
1731.404114, 112.139
1731.740570, 112.143
1732.077026, 112.146
1732.413483, 112.150
1732.749939, 112.153
1733.086395, 112.157
1733.422852, 112.160
1733.759308, 112.164
1734.095764, 112.167
1734.432220, 112.170
1734.768677, 112.173
1735.105133, 112.176
1735.441589, 112.179
1735.778046, 112.183
1736.114502, 112.187
1736.450958, 112.191
1736.787415, 112.194
1737.123871, 112.198
1737.460327, 112.201
1737.796783, 112.205
1738.133240, 112.208
1738.469696, 112.211
1738.806152, 112.215
1739.142609, 112.218
1739.479065, 112.221
1739.815521, 112.225
1740.151978, 112.228
1740.488434, 112.232
1740.824890, 112.235
1741.161346, 112.238
1741.497803, 112.242
1741.834259, 112.245
1742.170715, 112.248
1742.507172, 112.251
1742.843628, 112.254
1743.180084, 112.257
1743.516541, 112.260
1743.852997, 112.263
1744.189453, 112.267
1744.525909, 112.270
1744.862366, 112.273
1745.198822, 112.276
1745.535278, 112.279
1745.871735, 112.282
1746.208191, 112.285
1746.544647, 112.288
1746.881104, 112.292
1747.217560, 112.295
1747.554016, 112.298
1747.890472, 112.301
1748.226929, 112.304
1748.563385, 112.307
1748.899841, 112.310
1749.236298, 112.313
1749.572754, 112.316
1749.909210, 112.319
1750.245667, 112.322
1750.582123, 112.325
1750.918579, 112.328
1751.255035, 112.331
1751.591492, 112.335
1751.927948, 112.338
1752.264404, 112.341
1752.600861, 112.344
1752.937317, 112.347
1753.273773, 112.349
1753.610229, 112.352
1753.946686, 112.355
1754.283142, 112.358
1754.619598, 112.361
1754.956055, 112.364
1755.292511, 112.367
1755.628967, 112.371
1755.965424, 112.374
1756.301880, 112.377
1756.638336, 112.380
1756.974792, 112.383
1757.311249, 112.385
1757.647705, 112.388
1757.984161, 112.391
1758.320618, 112.394
1758.657074, 112.398
1758.993530, 112.401
1759.329987, 112.404
1759.666443, 112.407
1760.002899, 112.410
1760.339355, 112.413
1760.675812, 112.416
1761.012268, 112.419
1761.348724, 112.422
1761.685181, 112.425
1762.021637, 112.428
1762.358093, 112.430
1762.694550, 112.433
1763.031006, 112.436
1763.367462, 112.439
1763.703918, 112.442
1764.040375, 112.444
1764.376831, 112.447
1764.713287, 112.450
1765.049744, 112.453
1765.386200, 112.456
1765.722656, 112.459
1766.059113, 112.462
1766.395569, 112.465
1766.732025, 112.468
1767.068481, 112.471
1767.404938, 112.474
1767.741394, 112.477
1768.077850, 112.480
1768.414307, 112.482
1768.750763, 112.485
1769.087219, 112.488
1769.423676, 112.490
1769.760132, 112.493
1770.096588, 112.496
1770.433044, 112.499
1770.769501, 112.502
1771.105957, 112.504
1771.442413, 112.507
1771.778870, 112.510
1772.115326, 112.513
1772.451782, 112.515
1772.788239, 112.518
1773.124695, 112.520
1773.461151, 112.523
1773.797607, 112.526
1774.134064, 112.528
1774.470520, 112.531
1774.806976, 112.534
1775.143433, 112.537
1775.479889, 112.540
1775.816345, 112.542
1776.152802, 112.545
1776.489258, 112.548
1776.825714, 112.551
1777.162170, 112.554
1777.498627, 112.556
1777.835083, 112.559
1778.171539, 112.561
1778.507996, 112.564
1778.844452, 112.566
1779.180908, 112.569
1779.517365, 112.572
1779.853821, 112.575
1780.190277, 112.578
1780.526733, 112.581
1780.863190, 112.583
1781.199646, 112.586
1781.536102, 112.588
1781.872559, 112.591
1782.209015, 112.593
1782.545471, 112.596
1782.881927, 112.599
1783.218384, 112.602
1783.554840, 112.604
1783.891296, 112.607
1784.227753, 112.610
1784.564209, 112.612
1784.900665, 112.615
1785.237122, 112.617
1785.573578, 112.620
1785.910034, 112.622
1786.246490, 112.625
1786.582947, 112.627
1786.919403, 112.630
1787.255859, 112.632
1787.592316, 112.635
1787.928772, 112.638
1788.265228, 112.641
1788.601685, 112.644
1788.938141, 112.646
1789.274597, 112.649
1789.611053, 112.651
1789.947510, 112.653
1790.283966, 112.655
1790.620422, 112.658
1790.956879, 112.661
1791.293335, 112.664
1791.629791, 112.666
1791.966248, 112.669
1792.302704, 112.671
1792.639160, 112.673
1792.975616, 112.676
1793.312073, 112.678
1793.648529, 112.680
1793.984985, 112.682
1794.321442, 112.685
1794.657898, 112.687
1794.994354, 112.689
1795.330811, 112.692
1795.667267, 112.695
1796.003723, 112.698
1796.340179, 112.700
1796.676636, 112.702
1797.013092, 112.705
1797.349548, 112.707
1797.686005, 112.709
1798.022461, 112.711
1798.358917, 112.714
1798.695374, 112.716
1799.031830, 112.719
1799.368286, 112.721
1799.704742, 112.724
1800.041199, 112.726
1800.377655, 112.728
1800.714111, 112.730
1801.050568, 112.733
1801.387024, 112.735
1801.723480, 112.737
1802.059937, 112.739
1802.396393, 112.742
1802.732849, 112.744
1803.069305, 112.746
1803.405762, 112.749
1803.742218, 112.751
1804.078674, 112.753
1804.415131, 112.755
1804.751587, 112.757
1805.088043, 112.759
1805.424500, 112.762
1805.760956, 112.764
1806.097412, 112.766
1806.433868, 112.768
1806.770325, 112.770
1807.106781, 112.772
1807.443237, 112.774
1807.779694, 112.777
1808.116150, 112.779
1808.452606, 112.782
1808.789062, 112.784
1809.125519, 112.786
1809.461975, 112.788
1809.798431, 112.790
1810.134888, 112.792
1810.471344, 112.795
1810.807800, 112.797
1811.144257, 112.799
1811.480713, 112.801
1811.817169, 112.804
1812.153625, 112.806
1812.490082, 112.808
1812.826538, 112.809
1813.162994, 112.811
1813.499451, 112.812
1813.835907, 112.814
1814.172363, 112.815
1814.508820, 112.818
1814.845276, 112.820
1815.181732, 112.823
1815.518188, 112.826
1815.854645, 112.828
1816.191101, 112.830
1816.527557, 112.833
1816.864014, 112.835
1817.200470, 112.836
1817.536926, 112.838
1817.873383, 112.840
1818.209839, 112.842
1818.546295, 112.844
1818.882751, 112.846
1819.219208, 112.848
1819.555664, 112.850
1819.892120, 112.852
1820.228577, 112.854
1820.565033, 112.856
1820.901489, 112.858
1821.237946, 112.860
1821.574402, 112.863
1821.910858, 112.864
1822.247314, 112.866
1822.583771, 112.867
1822.920227, 112.868
1823.256683, 112.869
1823.593140, 112.871
1823.929596, 112.873
1824.266052, 112.876
1824.602509, 112.878
1824.938965, 112.879
1825.275421, 112.881
1825.611877, 112.882
1825.948334, 112.884
1826.284790, 112.886
1826.621246, 112.888
1826.957703, 112.890
1827.294159, 112.892
1827.630615, 112.893
1827.967072, 112.895
1828.303528, 112.897
1828.639984, 112.898
1828.976440, 112.900
1829.312897, 112.901
1829.649353, 112.903
1829.985809, 112.905
1830.322266, 112.907
1830.658722, 112.908
1830.995178, 112.910
1831.331635, 112.911
1831.668091, 112.913
1832.004547, 112.915
1832.341003, 112.916
1832.677460, 112.918
1833.013916, 112.920
1833.350372, 112.921
1833.686829, 112.923
1834.023285, 112.924
1834.359741, 112.925
1834.696198, 112.927
1835.032654, 112.929
1835.369110, 112.931
1835.705566, 112.932
1836.042023, 112.934
1836.378479, 112.936
1836.714935, 112.937
1837.051392, 112.938
1837.387848, 112.940
1837.724304, 112.941
1838.060760, 112.943
1838.397217, 112.944
1838.733673, 112.946
1839.070129, 112.948
1839.406586, 112.949
1839.743042, 112.951
1840.079498, 112.952
1840.415955, 112.953
1840.752411, 112.955
1841.088867, 112.956
1841.425323, 112.958
1841.761780, 112.959
1842.098236, 112.960
1842.434692, 112.962
1842.771149, 112.963
1843.107605, 112.965
1843.444061, 112.966
1843.780518, 112.968
1844.116974, 112.969
1844.453430, 112.970
1844.789886, 112.972
1845.126343, 112.973
1845.462799, 112.975
1845.799255, 112.976
1846.135712, 112.977
1846.472168, 112.979
1846.808624, 112.980
1847.145081, 112.981
1847.481537, 112.983
1847.817993, 112.984
1848.154449, 112.985
1848.490906, 112.987
1848.827362, 112.988
1849.163818, 112.989
1849.500275, 112.991
1849.836731, 112.992
1850.173187, 112.993
1850.509644, 112.994
1850.846100, 112.995
1851.182556, 112.997
1851.519012, 112.998
1851.855469, 113.000
1852.191925, 113.001
1852.528381, 113.002
1852.864838, 113.004
1853.201294, 113.005
1853.537750, 113.006
1853.874207, 113.007
1854.210663, 113.009
1854.547119, 113.010
1854.883575, 113.011
1855.220032, 113.013
1855.556488, 113.014
1855.892944, 113.015
1856.229401, 113.016
1856.565857, 113.017
1856.902313, 113.019
1857.238770, 113.020
1857.575226, 113.021
1857.911682, 113.022
1858.248138, 113.024
1858.584595, 113.025
1858.921051, 113.026
1859.257507, 113.028
1859.593964, 113.029
1859.930420, 113.030
1860.266876, 113.031
1860.603333, 113.032
1860.939789, 113.033
1861.276245, 113.034
1861.612701, 113.036
1861.949158, 113.037
1862.285614, 113.038
1862.622070, 113.039
1862.958527, 113.041
1863.294983, 113.042
1863.631439, 113.043
1863.967896, 113.044
1864.304352, 113.045
1864.640808, 113.047
1864.977264, 113.048
1865.313721, 113.050
1865.650177, 113.051
1865.986633, 113.052
1866.323090, 113.053
1866.659546, 113.054
1866.996002, 113.055
1867.332458, 113.056
1867.668915, 113.057
1868.005371, 113.058
1868.341827, 113.059
1868.678284, 113.061
1869.014740, 113.062
1869.351196, 113.063
1869.687653, 113.064
1870.024109, 113.065
1870.360565, 113.067
1870.697021, 113.068
1871.033478, 113.069
1871.369934, 113.070
1871.706390, 113.071
1872.042847, 113.072
1872.379303, 113.073
1872.715759, 113.074
1873.052216, 113.075
1873.388672, 113.076
1873.725128, 113.077
1874.061584, 113.078
1874.398041, 113.079
1874.734497, 113.080
1875.070953, 113.081
1875.407410, 113.082
1875.743866, 113.083
1876.080322, 113.084
1876.416779, 113.085
1876.753235, 113.086
1877.089691, 113.087
1877.426147, 113.088
1877.762604, 113.090
1878.099060, 113.091
1878.435516, 113.092
1878.771973, 113.093
1879.108429, 113.095
1879.444885, 113.096
1879.781342, 113.097
1880.117798, 113.098
1880.454254, 113.099
1880.790710, 113.100
1881.127167, 113.101
1881.463623, 113.102
1881.800079, 113.103
1882.136536, 113.105
1882.472992, 113.106
1882.809448, 113.107
1883.145905, 113.108
1883.482361, 113.109
1883.818817, 113.110
1884.155273, 113.111
1884.491730, 113.112
1884.828186, 113.113
1885.164642, 113.114
1885.501099, 113.115
1885.837555, 113.116
1886.174011, 113.117
1886.510468, 113.118
1886.846924, 113.119
1887.183380, 113.121
1887.519836, 113.122
1887.856293, 113.123
1888.192749, 113.124
1888.529205, 113.125
1888.865662, 113.126
1889.202118, 113.127
1889.538574, 113.128
1889.875031, 113.129
1890.211487, 113.129
1890.547943, 113.130
1890.884399, 113.131
1891.220856, 113.132
1891.557312, 113.134
1891.893768, 113.135
1892.230225, 113.136
1892.566681, 113.137
1892.903137, 113.138
1893.239594, 113.139
1893.576050, 113.140
1893.912506, 113.141
1894.248962, 113.142
1894.585419, 113.143
1894.921875, 113.144
1895.258331, 113.145
1895.594788, 113.146
1895.931244, 113.147
1896.267700, 113.148
1896.604156, 113.149
1896.940613, 113.150
1897.277069, 113.151
1897.613525, 113.153
1897.949982, 113.154
1898.286438, 113.154
1898.622894, 113.155
1898.959351, 113.156
1899.295807, 113.157
1899.632263, 113.158
1899.968719, 113.159
1900.305176, 113.160
1900.641632, 113.162
1900.978088, 113.163
1901.314545, 113.164
1901.651001, 113.165
1901.987457, 113.166
1902.323914, 113.166
1902.660370, 113.167
1902.996826, 113.168
1903.333282, 113.169
1903.669739, 113.171
1904.006195, 113.172
1904.342651, 113.173
1904.679108, 113.174
1905.015564, 113.174
1905.352020, 113.175
1905.688477, 113.176
1906.024933, 113.177
1906.361389, 113.178
1906.697845, 113.179
1907.034302, 113.180
1907.370758, 113.181
1907.707214, 113.182
1908.043671, 113.183
1908.380127, 113.184
1908.716583, 113.185
1909.053040, 113.186
1909.389496, 113.187
1909.725952, 113.188
1910.062408, 113.189
1910.398865, 113.190
1910.735321, 113.191
1911.071777, 113.192
1911.408234, 113.193
1911.744690, 113.194
1912.081146, 113.195
1912.417603, 113.196
1912.754059, 113.197
1913.090515, 113.198
1913.426971, 113.199
1913.763428, 113.200
1914.099884, 113.201
1914.436340, 113.202
1914.772797, 113.202
1915.109253, 113.203
1915.445709, 113.204
1915.782166, 113.205
1916.118622, 113.206
1916.455078, 113.207
1916.791534, 113.208
1917.127991, 113.209
1917.464447, 113.210
1917.800903, 113.211
1918.137360, 113.212
1918.473816, 113.213
1918.810272, 113.214
1919.146729, 113.215
1919.483185, 113.216
1919.819641, 113.217
1920.156097, 113.218
1920.492554, 113.219
1920.829010, 113.220
1921.165466, 113.220
1921.501923, 113.221
1921.838379, 113.222
1922.174835, 113.223
1922.511292, 113.224
1922.847748, 113.225
1923.184204, 113.226
1923.520660, 113.226
1923.857117, 113.227
1924.193573, 113.228
1924.530029, 113.229
1924.866486, 113.230
1925.202942, 113.231
1925.539398, 113.232
1925.875854, 113.233
1926.212311, 113.234
1926.548767, 113.234
1926.885223, 113.235
1927.221680, 113.236
1927.558136, 113.237
1927.894592, 113.238
1928.231049, 113.239
1928.567505, 113.239
1928.903961, 113.240
1929.240417, 113.241
1929.576874, 113.241
1929.913330, 113.242
1930.249786, 113.243
1930.586243, 113.244
1930.922699, 113.245
1931.259155, 113.245
1931.595612, 113.246
1931.932068, 113.247
1932.268524, 113.248
1932.604980, 113.249
1932.941437, 113.249
1933.277893, 113.250
1933.614349, 113.251
1933.950806, 113.251
1934.287262, 113.252
1934.623718, 113.253
1934.960175, 113.254
1935.296631, 113.255
1935.633087, 113.257
1935.969543, 113.257
1936.306000, 113.258
1936.642456, 113.259
1936.978912, 113.259
1937.315369, 113.260
1937.651825, 113.261
1937.988281, 113.262
1938.324738, 113.262
1938.661194, 113.263
1938.997650, 113.264
1939.334106, 113.265
1939.670563, 113.266
1940.007019, 113.267
1940.343475, 113.268
1940.679932, 113.269
1941.016388, 113.270
1941.352844, 113.271
1941.689301, 113.272
1942.025757, 113.272
1942.362213, 113.273
1942.698669, 113.274
1943.035126, 113.275
1943.371582, 113.276
1943.708038, 113.277
1944.044495, 113.278
1944.380951, 113.279
1944.717407, 113.280
1945.053864, 113.281
1945.390320, 113.281
1945.726776, 113.282
1946.063232, 113.283
1946.399689, 113.284
1946.736145, 113.285
1947.072601, 113.286
1947.409058, 113.287
1947.745514, 113.288
1948.081970, 113.289
1948.418427, 113.291
1948.754883, 113.292
1949.091339, 113.293
1949.427795, 113.294
1949.764252, 113.295
1950.100708, 113.296
1950.437164, 113.297
1950.773621, 113.299
1951.110077, 113.300
1951.446533, 113.301
1951.782990, 113.302
1952.119446, 113.304
1952.455902, 113.305
1952.792358, 113.306
1953.128815, 113.308
1953.465271, 113.309
1953.801727, 113.310
1954.138184, 113.311
1954.474640, 113.313
1954.811096, 113.314
1955.147552, 113.315
1955.484009, 113.317
1955.820465, 113.318
1956.156921, 113.320
1956.493378, 113.321
1956.829834, 113.323
1957.166290, 113.324
1957.502747, 113.326
1957.839203, 113.327
1958.175659, 113.329
1958.512115, 113.330
1958.848572, 113.331
1959.185028, 113.332
1959.521484, 113.333
1959.857941, 113.334
1960.194397, 113.336
1960.530853, 113.337
1960.867310, 113.338
1961.203766, 113.340
1961.540222, 113.341
1961.876678, 113.343
1962.213135, 113.344
1962.549591, 113.346
1962.886047, 113.347
1963.222504, 113.348
1963.558960, 113.349
1963.895416, 113.350
1964.231873, 113.351
1964.568329, 113.353
1964.904785, 113.354
1965.241241, 113.355
1965.577698, 113.356
1965.914154, 113.358
1966.250610, 113.359
1966.587067, 113.359
1966.923523, 113.360
1967.259979, 113.362
1967.596436, 113.363
1967.932892, 113.364
1968.269348, 113.365
1968.605804, 113.367
1968.942261, 113.368
1969.278717, 113.369
1969.615173, 113.370
1969.951630, 113.371
1970.288086, 113.372
1970.624542, 113.373
1970.960999, 113.374
1971.297455, 113.375
1971.633911, 113.377
1971.970367, 113.378
1972.306824, 113.379
1972.643280, 113.380
1972.979736, 113.381
1973.316193, 113.382
1973.652649, 113.383
1973.989105, 113.384
1974.325562, 113.385
1974.662018, 113.387
1974.998474, 113.388
1975.334930, 113.389
1975.671387, 113.389
1976.007843, 113.390
1976.344299, 113.392
1976.680756, 113.393
1977.017212, 113.394
1977.353668, 113.395
1977.690125, 113.396
1978.026581, 113.397
1978.363037, 113.398
1978.699493, 113.399
1979.035950, 113.400
1979.372406, 113.402
1979.708862, 113.403
1980.045319, 113.404
1980.381775, 113.405
1980.718231, 113.406
1981.054688, 113.407
1981.391144, 113.408
1981.727600, 113.410
1982.064056, 113.411
1982.400513, 113.412
1982.736969, 113.413
1983.073425, 113.414
1983.409882, 113.415
1983.746338, 113.416
1984.082794, 113.417
1984.419250, 113.418
1984.755707, 113.419
1985.092163, 113.420
1985.428619, 113.422
1985.765076, 113.423
1986.101532, 113.424
1986.437988, 113.425
1986.774445, 113.426
1987.110901, 113.427
1987.447357, 113.428
1987.783813, 113.429
1988.120270, 113.430
1988.456726, 113.431
1988.793182, 113.432
1989.129639, 113.433
1989.466095, 113.434
1989.802551, 113.435
1990.139008, 113.436
1990.475464, 113.437
1990.811920, 113.439
1991.148376, 113.440
1991.484833, 113.441
1991.821289, 113.442
1992.157745, 113.443
1992.494202, 113.444
1992.830658, 113.445
1993.167114, 113.446
1993.503571, 113.447
1993.840027, 113.448
1994.176483, 113.449
1994.512939, 113.450
1994.849396, 113.452
1995.185852, 113.453
1995.522308, 113.454
1995.858765, 113.455
1996.195221, 113.456
1996.531677, 113.458
1996.868134, 113.459
1997.204590, 113.460
1997.541046, 113.461
1997.877502, 113.462
1998.213959, 113.463
1998.550415, 113.464
1998.886871, 113.466
1999.223328, 113.467
1999.559784, 113.468
1999.896240, 113.469
2000.232697, 113.471
2000.569153, 113.472
2000.905609, 113.473
2001.242065, 113.474
2001.578522, 113.475
2001.914978, 113.476
2002.251434, 113.477
2002.587891, 113.479
2002.924347, 113.480
2003.260803, 113.481
2003.597260, 113.483
2003.933716, 113.484
2004.270172, 113.485
2004.606628, 113.486
2004.943085, 113.487
2005.279541, 113.489
2005.615997, 113.490
2005.952454, 113.491
2006.288910, 113.492
2006.625366, 113.494
2006.961823, 113.495
2007.298279, 113.496
2007.634735, 113.497
2007.971191, 113.498
2008.307648, 113.500
2008.644104, 113.501
2008.980560, 113.502
2009.317017, 113.503
2009.653473, 113.504
2009.989929, 113.505
2010.326385, 113.506
2010.662842, 113.508
2010.999298, 113.509
2011.335754, 113.510
2011.672211, 113.512
2012.008667, 113.513
2012.345123, 113.514
2012.681580, 113.516
2013.018036, 113.517
2013.354492, 113.518
2013.690948, 113.519
2014.027405, 113.520
2014.363861, 113.522
2014.700317, 113.523
2015.036774, 113.525
2015.373230, 113.526
2015.709686, 113.527
2016.046143, 113.528
2016.382599, 113.529
2016.719055, 113.530
2017.055511, 113.532
2017.391968, 113.533
2017.728424, 113.535
2018.064880, 113.536
2018.401337, 113.537
2018.737793, 113.539
2019.074249, 113.540
2019.410706, 113.541
2019.747162, 113.542
2020.083618, 113.544
2020.420074, 113.545
2020.756531, 113.546
2021.092987, 113.547
2021.429443, 113.549
2021.765900, 113.550
2022.102356, 113.551
2022.438812, 113.553
2022.775269, 113.554
2023.111725, 113.556
2023.448181, 113.557
2023.784637, 113.558
2024.121094, 113.560
2024.457550, 113.561
2024.794006, 113.562
2025.130463, 113.564
2025.466919, 113.565
2025.803375, 113.566
2026.139832, 113.567
2026.476288, 113.569
2026.812744, 113.570
2027.149200, 113.572
2027.485657, 113.573
2027.822113, 113.574
2028.158569, 113.576
2028.495026, 113.577
2028.831482, 113.578
2029.167938, 113.580
2029.504395, 113.581
2029.840851, 113.582
2030.177307, 113.584
2030.513763, 113.585
2030.850220, 113.586
2031.186676, 113.588
2031.523132, 113.589
2031.859589, 113.590
2032.196045, 113.592
2032.532501, 113.593
2032.868958, 113.594
2033.205414, 113.596
2033.541870, 113.597
2033.878326, 113.598
2034.214783, 113.599
2034.551239, 113.601
2034.887695, 113.602
2035.224152, 113.604
2035.560608, 113.605
2035.897064, 113.606
2036.233521, 113.608
2036.569977, 113.609
2036.906433, 113.611
2037.242889, 113.612
2037.579346, 113.614
2037.915802, 113.615
2038.252258, 113.616
2038.588715, 113.617
2038.925171, 113.618
2039.261627, 113.619
2039.598083, 113.621
2039.934540, 113.622
2040.270996, 113.623
2040.607452, 113.625
2040.943909, 113.626
2041.280365, 113.627
2041.616821, 113.628
2041.953278, 113.629
2042.289734, 113.630
2042.626190, 113.632
2042.962646, 113.633
2043.299103, 113.634
2043.635559, 113.636
2043.972015, 113.637
2044.308472, 113.638
2044.644928, 113.640
2044.981384, 113.641
2045.317841, 113.642
2045.654297, 113.643
2045.990753, 113.644
2046.327209, 113.646
2046.663666, 113.647
2047.000122, 113.648
2047.336578, 113.649
2047.673035, 113.650
2048.009491, 113.652
2048.345947, 113.653
2048.682404, 113.654
2049.018860, 113.656
2049.355316, 113.657
2049.691772, 113.658
2050.028229, 113.659
2050.364685, 113.661
2050.701141, 113.662
2051.037598, 113.663
2051.374054, 113.665
2051.710510, 113.666
2052.046967, 113.667
2052.383423, 113.669
2052.719879, 113.670
2053.056335, 113.671
2053.392792, 113.672
2053.729248, 113.673
2054.065704, 113.674
2054.402161, 113.676
2054.738617, 113.677
2055.075073, 113.678
2055.411530, 113.678
2055.747986, 113.680
2056.084442, 113.681
2056.420898, 113.682
2056.757355, 113.684
2057.093811, 113.685
2057.430267, 113.686
2057.766724, 113.687
2058.103180, 113.688
2058.439636, 113.689
2058.776093, 113.690
2059.112549, 113.692
2059.449005, 113.694
2059.785461, 113.695
2060.121918, 113.696
2060.458374, 113.697
2060.794830, 113.697
2061.131287, 113.698
2061.467743, 113.700
2061.804199, 113.701
2062.140656, 113.702
2062.477112, 113.703
2062.813568, 113.704
2063.150024, 113.705
2063.486481, 113.706
2063.822937, 113.707
2064.159393, 113.708
2064.495850, 113.710
2064.832306, 113.711
2065.168762, 113.711
2065.505219, 113.712
2065.841675, 113.713
2066.178131, 113.713
2066.514587, 113.714
2066.851044, 113.716
2067.187500, 113.717
2067.523956, 113.718
2067.860413, 113.719
2068.196869, 113.720
2068.533325, 113.722
2068.869781, 113.723
2069.206238, 113.724
2069.542694, 113.725
2069.879150, 113.725
2070.215607, 113.726
